customer_id,gender,senior_citizen,partner,dependents,contract_type,payment_method,paperless_billing,internet_service,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,tenure_months,is_active,ticket_count,avg_satisfaction,churned,predicted_total_tenure_months,predicted_clv,segment_cluster,segment_label
CU-02965,Female,0,1,0,Month-to-month,Electronic check,1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.21,9,0,0,3.0,1,9.0,172.89,3,Low-Value / New
CU-02966,Female,0,0,1,Month-to-month,Bank transfer (automatic),0,No,0,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,21.32,28,1,0,3.0,0,28.0,596.96,3,Low-Value / New
CU-02967,Female,0,0,1,One year,Electronic check,1,Fiber optic,0,No phone service,No,No,Yes,No,No,Yes,72.57,51,1,0,3.0,0,51.0,3701.07,0,High-Value Loyal
CU-02968,Female,1,0,0,Month-to-month,Bank transfer (automatic),1,DSL,0,No phone service,No,Yes,No,No,No,No,50.88,11,1,2,3.5,0,16.283700794475543,828.51,1,Growing / Mid-Value
CU-02969,Female,0,0,1,One year,Bank transfer (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.41,26,1,0,3.0,0,26.0,634.66,3,Low-Value / New
CU-02970,Male,1,0,0,One year,Mailed check,0,DSL,1,No,No,Yes,Yes,Yes,No,No,67.51,50,1,0,3.0,0,50.0,3375.5,0,High-Value Loyal
CU-02971,Male,0,0,0,One year,Credit card (automatic),1,DSL,1,Yes,Yes,No,No,Yes,Yes,No,72.76,13,1,0,3.0,0,14.519961315919245,1056.47,2,Price-Sensitive
CU-02972,Male,0,1,0,Month-to-month,Credit card (automatic),1,Fiber optic,1,No,Yes,No,No,No,Yes,Yes,86.47,13,0,2,4.0,1,13.0,1124.11,1,Growing / Mid-Value
CU-02973,Female,0,1,0,One year,Electronic check,0,DSL,0,No phone service,No,No,Yes,Yes,No,No,55.36,49,1,0,3.0,0,49.0,2712.64,0,High-Value Loyal
CU-02974,Female,0,0,0,One year,Mailed check,0,DSL,1,Yes,Yes,No,No,Yes,Yes,Yes,80.56,2,0,0,3.0,1,2.0,161.12,2,Price-Sensitive
CU-02975,Male,0,0,0,One year,Electronic check,1,Fiber optic,1,No,Yes,No,Yes,No,No,No,76.84,7,0,1,1.0,1,7.0,537.88,2,Price-Sensitive
CU-02976,Male,0,1,0,Two year,Mailed check,0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.92,23,1,1,1.0,0,23.759693917193918,544.57,3,Low-Value / New
CU-02977,Female,0,1,1,Month-to-month,Mailed check,0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.53,34,0,4,4.25,1,34.0,766.02,1,Growing / Mid-Value
CU-02978,Male,0,0,1,Month-to-month,Mailed check,0,Fiber optic,1,No,No,No,No,Yes,No,No,74.6,18,1,0,3.0,0,18.0,1342.8,2,Price-Sensitive
CU-02979,Female,0,1,0,Month-to-month,Electronic check,0,Fiber optic,1,Yes,Yes,No,No,No,Yes,No,80.66,26,0,2,3.5,1,26.0,2097.16,1,Growing / Mid-Value
CU-02980,Female,1,1,0,Month-to-month,Electronic check,0,DSL,1,Yes,No,Yes,No,No,Yes,No,58.82,4,0,0,3.0,1,4.0,235.28,2,Price-Sensitive
CU-02981,Male,0,1,0,Month-to-month,Bank transfer (automatic),0,DSL,0,No phone service,No,Yes,No,No,No,Yes,58.66,28,0,2,3.0,1,28.0,1642.48,1,Growing / Mid-Value
CU-02982,Male,0,1,1,Month-to-month,Mailed check,1,Fiber optic,1,Yes,No,No,No,No,No,Yes,78.64,11,0,0,3.0,1,11.0,865.04,2,Price-Sensitive
CU-02983,Female,0,1,0,Month-to-month,Electronic check,1,Fiber optic,1,Yes,No,No,No,No,No,Yes,71.3,8,0,1,3.0,1,8.0,570.4,2,Price-Sensitive
CU-02984,Female,1,1,0,Month-to-month,Mailed check,1,Fiber optic,1,Yes,No,No,Yes,No,Yes,No,78.35,7,1,0,3.0,0,10.226968305312804,801.28,2,Price-Sensitive
CU-02985,Female,1,0,1,Two year,Mailed check,1,DSL,1,Yes,No,No,Yes,No,No,No,61.02,8,1,1,5.0,0,19.141976191917475,1168.04,2,Price-Sensitive
CU-02986,Female,0,1,0,Month-to-month,Bank transfer (automatic),1,Fiber optic,1,No,No,No,Yes,No,Yes,Yes,87.63,8,0,1,3.0,1,8.0,701.04,2,Price-Sensitive
CU-02987,Male,0,1,0,Two year,Electronic check,1,Fiber optic,1,Yes,No,No,No,No,No,Yes,73.46,63,1,0,3.0,0,63.0,4627.98,0,High-Value Loyal
CU-02988,Female,0,0,0,Month-to-month,Credit card (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.0,13,1,0,3.0,0,13.0,234.0,3,Low-Value / New
CU-02989,Female,1,1,0,One year,Mailed check,1,Fiber optic,1,No,No,Yes,Yes,No,Yes,No,82.67,26,1,0,3.0,0,26.0,2149.42,0,High-Value Loyal
CU-02990,Female,1,0,1,Month-to-month,Bank transfer (automatic),1,DSL,1,No,No,No,No,No,No,No,42.15,18,1,0,3.0,0,18.0,758.7,3,Low-Value / New
CU-02991,Male,1,0,0,Month-to-month,Credit card (automatic),1,Fiber optic,1,No,No,No,No,Yes,No,Yes,76.78,6,1,0,3.0,0,13.479474288022356,1034.95,2,Price-Sensitive
CU-02992,Female,0,0,0,Two year,Electronic check,0,DSL,1,Yes,No,Yes,No,No,Yes,Yes,63.69,45,1,1,5.0,0,45.0,2866.05,0,High-Value Loyal
CU-02993,Female,0,1,0,One year,Bank transfer (automatic),1,DSL,0,No phone service,No,No,Yes,No,Yes,No,53.31,18,1,0,3.0,0,18.0,959.58,2,Price-Sensitive
CU-02994,Male,1,1,0,Two year,Mailed check,0,DSL,1,Yes,No,Yes,No,Yes,Yes,Yes,81.81,48,1,1,4.0,0,48.0,3926.88,0,High-Value Loyal
CU-02995,Male,0,0,0,Month-to-month,Electronic check,1,DSL,1,No,No,No,Yes,No,Yes,Yes,67.97,24,0,2,4.0,1,24.0,1631.28,1,Growing / Mid-Value
CU-02996,Female,0,1,0,Two year,Bank transfer (automatic),1,Fiber optic,1,Yes,Yes,Yes,No,No,No,Yes,85.2,56,1,0,3.0,0,56.0,4771.2,0,High-Value Loyal
CU-02997,Male,0,0,0,Month-to-month,Electronic check,1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.72,11,1,1,3.0,0,12.050836630590203,225.59,3,Low-Value / New
CU-02998,Male,1,1,0,Month-to-month,Bank transfer (automatic),0,Fiber optic,1,Yes,No,No,Yes,Yes,Yes,No,77.73,3,0,0,3.0,1,3.0,233.19,2,Price-Sensitive
CU-02999,Male,0,1,0,Month-to-month,Mailed check,0,Fiber optic,1,Yes,No,Yes,Yes,No,Yes,Yes,85.97,4,0,1,4.0,1,4.0,343.88,2,Price-Sensitive
CU-03000,Female,0,1,0,Month-to-month,Bank transfer (automatic),0,Fiber optic,1,Yes,No,No,Yes,No,Yes,Yes,76.45,4,0,0,3.0,1,4.0,305.8,2,Price-Sensitive
CU-03001,Female,0,1,1,Month-to-month,Credit card (automatic),1,Fiber optic,1,No,Yes,No,No,No,Yes,No,77.19,32,1,1,4.0,0,32.0,2470.08,0,High-Value Loyal
CU-03002,Female,0,0,0,One year,Credit card (automatic),1,DSL,1,No,No,No,Yes,Yes,No,No,62.79,31,1,0,3.0,0,31.0,1946.49,0,High-Value Loyal
CU-03003,Male,0,1,1,Two year,Mailed check,1,DSL,0,No phone service,Yes,Yes,No,No,No,No,54.29,2,1,0,3.0,0,20.2678670324014,1100.34,2,Price-Sensitive
CU-03004,Female,0,1,0,Month-to-month,Electronic check,1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23.93,25,1,0,3.0,0,25.0,598.25,3,Low-Value / New
CU-03005,Female,0,0,1,Two year,Credit card (automatic),1,Fiber optic,1,Yes,No,Yes,Yes,No,No,No,85.02,25,1,0,3.0,0,25.0,2125.5,0,High-Value Loyal
CU-03006,Female,0,1,0,Two year,Bank transfer (automatic),0,DSL,1,No,Yes,No,No,Yes,No,No,67.86,15,1,0,3.0,0,16.196215193524402,1099.08,2,Price-Sensitive
CU-03007,Female,1,1,0,Month-to-month,Mailed check,0,Fiber optic,1,No,No,Yes,Yes,No,Yes,No,79.32,33,0,4,3.75,1,33.0,2617.56,1,Growing / Mid-Value
CU-03008,Male,0,0,0,Month-to-month,Mailed check,0,Fiber optic,1,Yes,No,No,No,No,No,No,57.83,1,0,3,4.0,1,1.0,57.83,1,Growing / Mid-Value
CU-03009,Female,0,1,0,Month-to-month,Electronic check,0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.91,2,1,1,4.0,0,8.32754526932604,174.13,3,Low-Value / New
CU-03010,Male,1,1,1,Month-to-month,Mailed check,1,DSL,1,Yes,No,No,Yes,No,No,No,61.83,17,0,1,5.0,1,17.0,1051.11,2,Price-Sensitive
CU-03011,Female,0,1,0,Two year,Electronic check,0,Fiber optic,1,Yes,No,No,No,No,No,No,64.92,22,1,0,3.0,0,22.0,1428.24,2,Price-Sensitive
CU-03012,Male,0,0,0,Month-to-month,Mailed check,1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.03,27,1,0,3.0,0,27.0,648.81,3,Low-Value / New
CU-03013,Male,0,0,1,Month-to-month,Mailed check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,21.98,31,1,0,3.0,0,31.0,681.38,3,Low-Value / New
CU-03014,Male,0,0,0,Month-to-month,Credit card (automatic),1,Fiber optic,1,Yes,No,Yes,Yes,Yes,Yes,No,93.36,1,1,0,3.0,0,12.72493162668622,1188.0,2,Price-Sensitive
CU-03015,Female,0,1,0,Month-to-month,Bank transfer (automatic),0,Fiber optic,1,No,Yes,Yes,No,No,Yes,No,91.36,20,1,0,3.0,0,20.0,1827.2,2,Price-Sensitive
CU-03016,Male,0,1,0,Month-to-month,Mailed check,1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23.2,34,1,1,4.0,0,34.0,788.8,3,Low-Value / New
CU-03017,Female,0,1,0,Month-to-month,Electronic check,1,Fiber optic,1,No,No,No,No,No,No,Yes,69.07,3,0,0,3.0,1,3.0,207.21,2,Price-Sensitive
CU-03018,Male,0,0,1,Two year,Bank transfer (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23.51,37,1,0,3.0,0,37.0,869.87,3,Low-Value / New
CU-03019,Male,0,0,0,Month-to-month,Mailed check,0,Fiber optic,1,No,Yes,Yes,Yes,No,Yes,Yes,92.48,10,0,0,3.0,1,10.0,924.8,2,Price-Sensitive
CU-03020,Female,0,1,0,Month-to-month,Electronic check,1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,21.61,13,1,0,3.0,0,13.0,280.93,3,Low-Value / New
CU-03021,Male,0,1,0,Two year,Bank transfer (automatic),0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.28,53,1,0,3.0,0,53.0,1180.84,3,Low-Value / New
CU-03022,Male,0,1,0,One year,Mailed check,0,Fiber optic,1,No,No,No,No,No,Yes,No,68.27,40,1,0,3.0,0,40.0,2730.8,0,High-Value Loyal
CU-03023,Female,0,1,0,Month-to-month,Mailed check,0,DSL,1,Yes,No,No,Yes,No,Yes,No,69.52,10,0,0,3.0,1,10.0,695.2,2,Price-Sensitive
CU-03024,Male,0,1,0,Month-to-month,Credit card (automatic),1,DSL,1,No,No,No,Yes,No,Yes,No,61.82,12,0,0,3.0,1,12.0,741.84,2,Price-Sensitive
CU-03025,Male,0,1,0,Month-to-month,Electronic check,0,No,0,No phone service,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.78,19,1,0,3.0,0,19.0,356.82,3,Low-Value / New
CU-03026,Male,0,1,1,One year,Mailed check,0,DSL,1,Yes,Yes,Yes,Yes,No,No,No,61.61,3,1,0,3.0,0,14.37960730280945,885.93,2,Price-Sensitive
CU-03027,Female,1,0,0,Month-to-month,Mailed check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.23,32,1,0,3.0,0,32.0,647.36,3,Low-Value / New
CU-03028,Female,1,1,0,One year,Electronic check,1,DSL,1,Yes,Yes,No,No,Yes,Yes,No,66.35,9,0,0,3.0,1,9.0,597.15,2,Price-Sensitive
CU-03029,Female,0,1,0,One year,Credit card (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.55,12,1,0,3.0,0,15.16713003064085,296.52,3,Low-Value / New
CU-03030,Female,0,0,1,Month-to-month,Credit card (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.56,8,1,0,3.0,0,12.778094727212657,237.16,3,Low-Value / New
CU-03031,Male,0,0,0,Month-to-month,Bank transfer (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.86,2,0,2,4.5,1,2.0,37.72,3,Low-Value / New
CU-03032,Male,1,0,1,Two year,Credit card (automatic),0,DSL,1,No,No,No,No,Yes,No,No,61.98,15,1,0,3.0,0,16.494915201574468,1022.35,2,Price-Sensitive
CU-03033,Female,0,1,1,Two year,Electronic check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.0,43,1,1,5.0,0,43.0,774.0,3,Low-Value / New
CU-03034,Male,0,0,1,One year,Electronic check,1,Fiber optic,1,No,Yes,No,Yes,No,Yes,No,84.18,8,0,1,2.0,1,8.0,673.44,2,Price-Sensitive
CU-03035,Male,0,0,0,Month-to-month,Electronic check,0,DSL,1,No,No,No,Yes,No,No,No,52.74,29,1,0,3.0,0,29.0,1529.46,2,Price-Sensitive
CU-03036,Male,0,1,0,Month-to-month,Bank transfer (automatic),0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,26.32,39,1,2,3.5,0,39.0,1026.48,1,Growing / Mid-Value
CU-03037,Male,1,0,0,Month-to-month,Mailed check,1,DSL,1,Yes,No,No,Yes,No,No,No,61.65,21,1,1,3.0,0,21.0,1294.65,2,Price-Sensitive
CU-03038,Female,0,1,1,One year,Credit card (automatic),0,DSL,0,No phone service,No,No,No,No,No,No,44.58,35,1,1,2.0,0,35.0,1560.3,0,High-Value Loyal
CU-03039,Male,0,0,1,One year,Mailed check,1,Fiber optic,1,No,No,No,No,Yes,Yes,No,79.78,12,1,0,3.0,0,13.892847573195853,1108.37,2,Price-Sensitive
CU-03040,Female,0,1,1,One year,Electronic check,0,Fiber optic,0,No phone service,No,No,No,No,No,Yes,64.95,15,1,0,3.0,0,15.0,974.25,2,Price-Sensitive
CU-03041,Male,0,0,0,Two year,Credit card (automatic),1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23.64,26,1,0,3.0,0,26.0,614.64,3,Low-Value / New
CU-03042,Female,0,0,0,One year,Mailed check,1,DSL,1,No,No,No,No,Yes,No,No,56.03,48,1,1,5.0,0,48.0,2689.44,0,High-Value Loyal
CU-03043,Male,0,0,0,One year,Credit card (automatic),1,DSL,1,No,Yes,No,No,No,No,No,55.54,18,1,0,3.0,0,18.0,999.72,2,Price-Sensitive
CU-03044,Male,0,1,0,Month-to-month,Mailed check,0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.0,17,1,0,3.0,0,17.0,306.0,3,Low-Value / New
CU-03045,Female,0,1,0,Month-to-month,Electronic check,0,DSL,0,No phone service,No,Yes,No,No,Yes,No,55.61,9,1,0,3.0,0,11.569670003479454,643.39,2,Price-Sensitive
CU-03046,Female,0,0,0,Month-to-month,Credit card (automatic),1,DSL,1,Yes,No,Yes,Yes,No,No,No,61.57,2,0,2,4.0,1,2.0,123.14,2,Price-Sensitive
CU-03047,Male,0,1,1,Month-to-month,Credit card (automatic),0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,28.51,18,1,0,3.0,0,18.0,513.18,3,Low-Value / New
CU-03048,Male,0,0,0,Month-to-month,Mailed check,0,Fiber optic,1,Yes,Yes,No,No,No,No,No,74.52,7,0,0,3.0,1,7.0,521.64,2,Price-Sensitive
CU-03049,Male,0,1,1,Month-to-month,Electronic check,0,DSL,1,No,No,No,No,No,Yes,No,61.77,28,0,0,3.0,1,28.0,1729.56,0,High-Value Loyal
CU-03050,Male,0,1,1,Two year,Electronic check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.26,23,1,1,2.0,0,24.7080449730658,550.0,3,Low-Value / New
CU-03051,Male,1,1,0,Two year,Mailed check,1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,26.34,14,1,0,3.0,0,16.683848247906504,439.45,3,Low-Value / New
CU-03052,Male,0,1,0,Two year,Bank transfer (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23.16,47,1,0,3.0,0,47.0,1088.52,3,Low-Value / New
CU-03053,Male,0,1,0,Month-to-month,Electronic check,0,DSL,1,Yes,No,No,Yes,No,Yes,No,64.58,5,0,0,3.0,1,5.0,322.9,2,Price-Sensitive
CU-03054,Male,0,1,0,Month-to-month,Electronic check,1,DSL,1,No,No,Yes,No,Yes,No,No,54.61,34,1,0,3.0,0,34.0,1856.74,0,High-Value Loyal
CU-03055,Female,0,1,0,Month-to-month,Credit card (automatic),1,Fiber optic,1,Yes,Yes,No,No,No,Yes,No,82.6,12,1,0,3.0,0,12.0,991.2,2,Price-Sensitive
CU-03056,Female,0,1,0,Month-to-month,Credit card (automatic),1,Fiber optic,0,No phone service,No,No,No,No,No,Yes,56.68,19,0,0,3.0,1,19.0,1076.92,2,Price-Sensitive
CU-03057,Female,0,1,1,One year,Mailed check,0,Fiber optic,1,Yes,No,No,Yes,No,No,No,68.39,29,1,1,5.0,0,29.0,1983.31,0,High-Value Loyal
CU-03058,Male,1,1,0,Month-to-month,Electronic check,0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,23.22,15,1,0,3.0,0,15.0,348.3,3,Low-Value / New
CU-03059,Male,0,1,0,Month-to-month,Electronic check,1,DSL,1,No,No,No,Yes,No,Yes,Yes,69.22,5,1,1,5.0,0,16.286698568311827,1127.37,2,Price-Sensitive
CU-03060,Female,1,1,1,Month-to-month,Credit card (automatic),1,Fiber optic,1,No,Yes,Yes,Yes,No,No,Yes,98.95,2,1,0,3.0,0,12.108400472134983,1198.13,2,Price-Sensitive
CU-03061,Male,0,1,0,One year,Mailed check,1,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.32,3,1,0,3.0,0,14.532751591009498,353.44,3,Low-Value / New
CU-03062,Male,0,0,0,Two year,Mailed check,0,Fiber optic,1,No,No,Yes,Yes,Yes,No,No,83.92,19,1,0,3.0,0,19.0,1594.48,2,Price-Sensitive
CU-03063,Female,0,0,1,Two year,Electronic check,0,Fiber optic,1,No,Yes,Yes,Yes,Yes,Yes,Yes,104.27,33,0,0,3.0,1,33.0,3440.91,0,High-Value Loyal
CU-03064,Female,0,0,0,Two year,Electronic check,0,Fiber optic,1,No,No,No,No,No,No,Yes,75.11,18,1,0,3.0,0,18.0,1351.98,2,Price-Sensitive
CU-03065,Female,0,0,0,Month-to-month,Electronic check,1,DSL,1,Yes,No,Yes,No,No,Yes,Yes,63.14,1,0,0,3.0,1,1.0,63.14,2,Price-Sensitive
CU-03066,Male,0,0,1,Two year,Mailed check,0,Fiber optic,1,No,No,No,No,Yes,No,Yes,74.89,45,1,1,1.0,0,45.0,3370.05,0,High-Value Loyal
CU-03067,Male,0,1,0,One year,Bank transfer (automatic),1,DSL,1,No,No,Yes,No,Yes,No,No,61.16,10,1,0,3.0,0,17.797742741189932,1088.51,2,Price-Sensitive
CU-03068,Female,0,1,0,One year,Electronic check,1,DSL,1,No,Yes,Yes,No,No,No,No,52.04,59,1,1,4.0,0,59.0,3070.36,0,High-Value Loyal
CU-03069,Male,0,1,0,Two year,Credit card (automatic),0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.52,18,1,0,3.0,0,18.0,351.36,3,Low-Value / New
CU-03070,Female,0,0,0,Month-to-month,Mailed check,1,DSL,1,No,No,Yes,No,Yes,No,Yes,68.2,30,0,1,3.0,1,30.0,2046.0,0,High-Value Loyal
CU-03071,Female,0,1,1,Two year,Mailed check,0,Fiber optic,1,No,No,No,Yes,No,No,No,79.03,16,1,0,3.0,0,16.0,1264.48,2,Price-Sensitive
CU-03072,Female,0,1,1,Month-to-month,Bank transfer (automatic),0,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.53,18,1,0,3.0,0,18.0,459.54,3,Low-Value / New
CU-03073,Male,0,1,0,Month-to-month,Electronic check,1,DSL,1,Yes,No,Yes,Yes,No,No,No,53.6,29,1,0,3.0,0,29.0,1554.4,0,High-Value Loyal
CU-03074,Male,0,0,1,Month-to-month,Electronic check,0,Fiber optic,0,No phone service,Yes,No,Yes,No,No,No,66.44,19,0,1,4.0,1,19.0,1262.36,2,Price-Sensitive
CU-03075,Female,0,1,1,One year,Mailed check,0,Fiber optic,1,Yes,No,No,Yes,Yes,No,Yes,83.72,15,0,0,3.0,1,15.0,1255.8,2,Price-Sensitive
CU-03076,Female,0,1,0,One year,Electronic check,1,Fiber optic,1,No,No,No,No,No,No,No,67.01,28,0,0,3.0,1,28.0,1876.28,0,High-Value Loyal
CU-03077,Female,0,1,0,One year,Mailed check,1,DSL,1,Yes,No,No,No,No,No,Yes,46.6,36,1,0,3.0,0,36.0,1677.6,0,High-Value Loyal
CU-03078,Male,0,1,0,Month-to-month,Bank transfer (automatic),0,DSL,1,No,No,No,No,No,No,Yes,49.48,19,1,0,3.0,0,19.0,940.12,2,Price-Sensitive
CU-03079,Male,0,1,0,Month-to-month,Credit card (automatic),0,DSL,0,No phone service,No,Yes,No,Yes,No,No,53.17,20,1,0,3.0,0,20.0,1063.4,2,Price-Sensitive
CU-03080,Female,1,1,0,One year,Bank transfer (automatic),0,DSL,1,No,No,No,No,No,Yes,No,67.06,14,1,0,3.0,0,14.0,938.84,2,Price-Sensitive
CU-03081,Female,0,1,0,Month-to-month,Bank transfer (automatic),1,Fiber optic,1,No,Yes,No,No,Yes,No,Yes,78.49,30,1,0,3.0,0,30.0,2354.7,0,High-Value Loyal
CU-03082,Female,0,1,0,Month-to-month,Credit card (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,27.06,13,1,0,3.0,0,13.0,351.78,3,Low-Value / New
CU-03083,Male,0,1,1,Month-to-month,Bank transfer (automatic),1,Fiber optic,1,No,Yes,Yes,Yes,No,Yes,No,97.08,28,1,0,3.0,0,28.0,2718.24,0,High-Value Loyal
CU-03084,Female,0,0,1,Month-to-month,Electronic check,0,DSL,1,Yes,No,No,No,No,No,No,51.52,19,1,1,2.0,0,19.0,978.88,2,Price-Sensitive
CU-03085,Female,1,0,0,Month-to-month,Bank transfer (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,18.0,17,1,1,2.0,0,17.0,306.0,3,Low-Value / New
CU-03086,Female,0,0,1,Month-to-month,Electronic check,1,Fiber optic,1,Yes,No,No,No,No,No,No,66.31,24,0,2,2.5,1,24.0,1591.44,1,Growing / Mid-Value
CU-03087,Male,0,0,0,Two year,Bank transfer (automatic),0,Fiber optic,0,No phone service,No,No,Yes,No,Yes,Yes,79.63,4,1,0,3.0,0,16.697442868843837,1329.62,2,Price-Sensitive
CU-03088,Male,1,0,0,One year,Mailed check,1,Fiber optic,1,Yes,No,No,Yes,Yes,Yes,No,82.1,18,1,1,4.0,0,18.0,1477.8,2,Price-Sensitive
CU-03089,Female,0,0,0,One year,Mailed check,0,No,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.56,7,1,0,3.0,0,13.486542025437958,263.8,3,Low-Value / New
CU-03090,Male,0,1,1,Month-to-month,Electronic check,1,Fiber optic,1,No,No,No,Yes,Yes,No,No,81.52,16,0,2,3.5,1,16.0,1304.32,1,Growing / Mid-Value
CU-03091,Male,0,0,1,One year,Mailed check,1,Fiber optic,1,No,No,No,No,No,No,Yes,65.65,35,1,0,3.0,0,35.0,2297.75,0,High-Value Loyal
CU-03092,Female,0,0,1,Month-to-month,Bank transfer (automatic),0,Fiber optic,1,Yes,No,No,Yes,No,No,No,72.01,17,0,0,3.0,1,17.0,1224.17,2,Price-Sensitive
CU-03093,Male,0,1,1,Month-to-month,Bank transfer (automatic),1,Fiber optic,1,No,No,No,No,Yes,Yes,Yes,86.0,3,0,0,3.0,1,3.0,258.0,2,Price-Sensitive
CU-03094,Female,0,1,0,Month-to-month,Electronic check,1,DSL,1,No,No,Yes,Yes,Yes,Yes,No,75.58,16,1,0,3.0,0,16.0,1209.28,2,Price-Sensitive
CU-03095,Male,0,1,1,One year,Credit card (automatic),1,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,22.59,10,1,1,1.0,0,13.723224118986003,310.01,3,Low-Value / New
